player,country,team,position,match_played,minutes_played,subbed_in,subbed_out,unique_positions_played,positions_played,full_match_equivalents
Xavier Torres Buigues,Spain,Real Betis,Midfielder,12.0,658.0,6.0,2.0,"['Right Defensive Midfield', 'Left Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Center Attacking Midfield', 'Right Center Forward', 'Right Wing']","['Center Attacking Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Wing', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Left Midfield', 'Right Defensive Midfield', 'Right Center Forward', 'Left Defensive Midfield', 'Right Defensive Midfield']",7.311111111111111
Yannick Ferreira Carrasco,Belgium,Atlético Madrid,Midfielder,29.0,1538.0,13.0,15.0,"['Left Center Midfield', 'Right Defensive Midfield', 'Left Midfield', 'Center Forward', 'Left Defensive Midfield', 'Right Midfield', 'Left Center Forward', 'Right Center Midfield', 'Left Wing', 'Right Center Forward', 'Right Wing']","['Left Center Forward', 'Center Forward', 'Left Defensive Midfield', 'Left Midfield', 'Left Midfield', 'Left Midfield', 'Right Midfield', 'Left Midfield', 'Left Midfield', 'Right Midfield', 'Left Wing', 'Left Midfield', 'Left Center Forward', 'Right Center Forward', 'Left Wing', 'Right Midfield', 'Right Midfield', 'Left Midfield', 'Left Midfield', 'Left Wing', 'Left Midfield', 'Left Center Forward', 'Left Wing', 'Right Wing', 'Left Midfield', 'Right Midfield', 'Left Midfield', 'Left Wing', 'Right Defensive Midfield', 'Left Midfield', 'Left Wing', 'Left Midfield', 'Left Midfield', 'Left Midfield', 'Left Defensive Midfield', 'Left Midfield', 'Center Forward', 'Left Wing', 'Left Center Midfield', 'Left Midfield', 'Right Center Midfield', 'Left Midfield', 'Right Midfield', 'Left Midfield', 'Left Wing', 'Left Midfield', 'Right Midfield', 'Left Center Forward', 'Left Midfield', 'Center Forward', 'Right Midfield']",17.08888888888889
Yevhen Konoplyanka,Ukraine,Sevilla,Forward,32.0,1672.0,17.0,8.0,"['Right Back', 'Left Wing Back', 'Right Defensive Midfield', 'Left Midfield', 'Center Forward', 'Right Midfield', 'Right Center Midfield', 'Left Wing', 'Center Attacking Midfield', 'Right Wing']","['Left Midfield', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Center Forward', 'Left Midfield', 'Left Wing Back', 'Left Wing', 'Left Wing', 'Right Defensive Midfield', 'Right Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Left Wing', 'Right Defensive Midfield', 'Left Wing', 'Left Midfield', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Midfield', 'Right Wing', 'Left Wing', 'Left Wing', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Back', 'Left Wing', 'Left Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Center Attacking Midfield', 'Left Wing', 'Right Midfield', 'Left Midfield', 'Right Center Midfield', 'Left Wing', 'Left Midfield']",18.57777777777778
Yoel Rodríguez Oterino,Spain,Rayo Vallecano,Goalkeeper,10.0,900.0,0.0,0.0,['Goalkeeper'],"['Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper']",10.0
Youssef El-Arabi,Morocco,Granada,Forward,35.0,2539.0,8.0,8.0,"['Left Center Midfield', 'Center Forward', 'Left Center Forward', 'Right Center Midfield', 'Left Wing', 'Right Center Forward', 'Right Wing']","['Left Center Midfield', 'Left Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Left Center Forward', 'Center Forward', 'Right Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Right Center Midfield', 'Left Center Forward', 'Right Center Midfield', 'Center Forward', 'Left Wing', 'Center Forward', 'Center Forward', 'Right Wing', 'Center Forward', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Left Center Forward', 'Left Center Forward', 'Left Center Forward', 'Left Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward']",28.211111111111112
Yuri Berchiche Izeta,Spain,Real Sociedad,Defender,21.0,1845.0,0.0,4.0,['Left Back'],"['Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back']",20.5
Zakaria Bakkali,Belgium,Valencia,Forward,16.0,608.0,12.0,4.0,"['Right Back', 'Left Center Midfield', 'Right Defensive Midfield', 'Left Wing Back', 'Left Midfield', 'Center Forward', 'Right Center Midfield', 'Left Wing', 'Right Wing']","['Left Midfield', 'Right Back', 'Right Center Midfield', 'Center Forward', 'Right Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Midfield', 'Left Wing', 'Right Defensive Midfield', 'Left Wing', 'Left Wing', 'Left Midfield', 'Left Wing', 'Left Center Midfield', 'Left Wing', 'Left Wing Back', 'Left Wing', 'Left Wing', 'Left Center Midfield', 'Left Wing', 'Right Wing']",6.7555555555555555
Zouhair Feddal,Morocco,Levante UD,Defender,28.0,2520.0,0.0,0.0,"['Center Back', 'Left Center Back']","['Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Center Back', 'Center Back', 'Center Back', 'Center Back', 'Left Center Back', 'Center Back']",28.0
Álvaro Arbeloa Coca,Spain,Real Madrid,Defender,6.0,271.0,4.0,0.0,"['Right Back', 'Center Forward', 'Right Center Back', 'Left Back', 'Right Wing', 'Left Center Back']","['Right Wing', 'Right Back', 'Right Center Back', 'Center Forward', 'Right Back', 'Left Back', 'Left Center Back', 'Left Back', 'Right Back']",3.011111111111111
Álvaro Cejudo Carmona,Spain,Real Betis,Forward,30.0,1904.0,9.0,12.0,"['Right Back', 'Left Midfield', 'Right Midfield', 'Left Wing', 'Right Center Back', 'Right Wing']","['Right Wing', 'Right Back', 'Right Center Back', 'Right Back', 'Left Wing', 'Right Wing', 'Right Back', 'Left Wing', 'Right Midfield', 'Right Back', 'Right Midfield', 'Right Midfield', 'Right Wing', 'Right Wing', 'Right Back', 'Left Midfield', 'Left Wing', 'Left Wing', 'Right Midfield', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Back', 'Right Wing', 'Left Wing', 'Right Back', 'Right Wing', 'Left Wing', 'Left Wing', 'Right Wing', 'Right Back', 'Left Wing', 'Left Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Right Midfield', 'Right Midfield', 'Left Midfield', 'Left Midfield', 'Right Midfield', 'Right Midfield', 'Right Wing', 'Right Back', 'Right Midfield']",21.155555555555555
Álvaro Daniel Pereira Barragán,Uruguay,Getafe,Defender,6.0,435.0,0.0,2.0,"['Center Attacking Midfield', 'Left Back']","['Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Center Attacking Midfield', 'Left Back']",4.833333333333333
Álvaro González Soberón,Spain,Espanyol,Defender,36.0,3226.0,0.0,1.0,"['Center Back', 'Right Back', 'Right Center Back', 'Left Center Back']","['Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Back', 'Right Center Back', 'Right Center Back', 'Right Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back']",35.84444444444444
Álvaro Medrán Just,Spain,Getafe,Midfielder,20.0,1493.0,4.0,5.0,"['Left Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Center Attacking Midfield', 'Right Wing']","['Right Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Wing', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Left Defensive Midfield']",16.58888888888889
Álvaro Negredo Sánchez,Spain,Valencia,Forward,25.0,1195.0,13.0,6.0,"['Right Back', 'Left Center Midfield', 'Center Defensive Midfield', 'Center Forward', 'Right Midfield', 'Left Center Forward', 'Left Wing', 'Center Attacking Midfield', 'Right Center Forward', 'Right Wing']","['Left Center Midfield', 'Right Wing', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Left Wing', 'Right Wing', 'Center Defensive Midfield', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Attacking Midfield', 'Left Wing', 'Right Center Forward', 'Right Back', 'Right Center Forward', 'Right Midfield', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Right Midfield', 'Right Center Forward', 'Center Defensive Midfield', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Forward']",13.277777777777779
Álvaro Odriozola Arzallus,Spain,Real Sociedad,0,0.0,0.0,0.0,0.0,[],[],0.0
Álvaro Tejero Sacristán,Spain,Real Madrid,0,0.0,0.0,0.0,0.0,[],[],0.0
Álvaro Traver Navarrete,Spain,Levante UD,0,0.0,0.0,0.0,0.0,[],[],0.0
Álvaro Vadillo Cifuentes,Spain,Real Betis,"Midfielder, Forward",3.0,92.0,2.0,1.0,"['Right Midfield', 'Left Wing', 'Left Defensive Midfield']","['Right Midfield', 'Left Defensive Midfield', 'Left Wing']",1.0222222222222221
Álvaro Vázquez García,Spain,Getafe,Forward,34.0,2012.0,10.0,16.0,"['Center Forward', 'Left Defensive Midfield', 'Left Center Forward', 'Left Wing', 'Center Attacking Midfield', 'Right Center Forward', 'Left Back']","['Center Forward', 'Left Back', 'Left Wing', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Left Center Forward', 'Center Forward', 'Left Wing', 'Center Attacking Midfield', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Left Wing', 'Center Forward', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Left Wing', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Right Center Forward', 'Left Defensive Midfield', 'Right Center Forward', 'Left Wing', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Attacking Midfield', 'Center Forward', 'Center Forward']",22.355555555555554
Ángel Domingo López Ruano,Spain,Las Palmas,Midfielder,3.0,46.0,3.0,0.0,"['Center Attacking Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield']","['Left Defensive Midfield', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield']",0.5111111111111111
Ángel Lafita Castillo,Spain,Getafe,Forward,14.0,1020.0,2.0,8.0,"['Right Midfield', 'Left Midfield', 'Left Wing', 'Right Wing']","['Left Wing', 'Left Wing', 'Left Wing', 'Left Midfield', 'Left Midfield', 'Right Midfield', 'Left Midfield', 'Left Midfield', 'Left Wing', 'Left Wing', 'Left Wing', 'Right Midfield', 'Left Wing', 'Left Wing', 'Left Wing', 'Right Wing', 'Left Wing']",11.333333333333334
Ángel Martín Correa,Argentina,Atlético Madrid,Midfielder,26.0,1010.0,18.0,7.0,"['Left Center Midfield', 'Left Midfield', 'Center Forward', 'Right Midfield', 'Left Center Forward', 'Right Center Midfield', 'Left Wing', 'Center Attacking Midfield', 'Right Center Forward', 'Right Wing']","['Left Center Forward', 'Left Midfield', 'Right Center Forward', 'Left Wing', 'Right Midfield', 'Left Midfield', 'Right Center Forward', 'Right Midfield', 'Right Midfield', 'Right Center Forward', 'Left Center Forward', 'Right Midfield', 'Right Wing', 'Left Wing', 'Right Center Forward', 'Right Midfield', 'Center Forward', 'Left Center Midfield', 'Left Midfield', 'Left Center Forward', 'Right Wing', 'Left Center Midfield', 'Left Midfield', 'Right Center Forward', 'Right Midfield', 'Right Center Midfield', 'Left Midfield', 'Right Midfield', 'Right Center Forward', 'Left Center Forward', 'Left Center Forward', 'Left Center Forward', 'Right Center Forward', 'Right Midfield', 'Left Wing', 'Right Midfield', 'Right Center Forward', 'Left Center Midfield', 'Left Wing', 'Center Attacking Midfield', 'Left Wing']",11.222222222222221
Ángel Montoro Sánchez,Spain,Las Palmas,Midfielder,9.0,445.0,4.0,2.0,"['Left Center Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Right Midfield', 'Right Center Midfield']","['Left Center Midfield', 'Right Defensive Midfield', 'Right Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield']",4.944444444444445
Ángel Trujillo Canorea,Spain,Levante UD,Defender,8.0,667.0,0.0,1.0,['Right Center Back'],"['Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back']",7.411111111111111
Ángel de la Calzada Ramos,Spain,Real Betis,0,0.0,0.0,0.0,0.0,[],[],0.0
Éver Maximiliano David Banega,Argentina,Sevilla,Midfielder,25.0,1747.0,5.0,11.0,"['Left Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Center Forward', 'Center Attacking Midfield', 'Right Wing']","['Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Wing', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Right Wing', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Left Center Midfield', 'Left Center Forward', 'Left Center Midfield', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield']",19.41111111111111
Íñigo Lekue Martínez,Spain,Athletic Club,Forward,20.0,1182.0,8.0,5.0,"['Right Attacking Midfield', 'Right Back', 'Left Midfield', 'Center Forward', 'Left Wing', 'Left Back', 'Right Wing']","['Right Back', 'Left Back', 'Center Forward', 'Right Back', 'Left Wing', 'Right Wing', 'Left Wing', 'Left Back', 'Left Wing', 'Left Back', 'Left Midfield', 'Left Wing', 'Left Wing', 'Left Midfield', 'Right Wing', 'Left Wing', 'Left Back', 'Right Wing', 'Right Back', 'Right Wing', 'Right Attacking Midfield', 'Left Wing', 'Left Wing', 'Right Wing', 'Left Back', 'Left Back']",13.133333333333333
Íñigo Martínez Berridi,Spain,Real Sociedad,Defender,30.0,2700.0,0.0,0.0,['Left Center Back'],"['Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back']",30.0
