player,country,team,position,match_played,minutes_played,subbed_in,subbed_out,unique_positions_played,positions_played,full_match_equivalents
Steven Fletcher,Scotland,Marseille,Forward,12.0,762.0,3.0,4.0,"['Center Forward', 'Left Center Forward', 'Right Center Midfield', 'Center Attacking Midfield', 'Right Center Forward']","['Center Forward', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Center Forward', 'Left Center Forward', 'Right Center Forward', 'Right Center Midfield', 'Center Forward', 'Center Attacking Midfield', 'Center Forward', 'Center Attacking Midfield', 'Right Center Forward', 'Center Attacking Midfield', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward']",8.466666666666667
Steven Moreira,France,Rennes,Defender,16.0,1234.0,2.0,2.0,"['Right Back', 'Left Wing Back', 'Right Wing Back', 'Left Back', 'Right Wing']","['Right Wing Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Wing Back', 'Right Back', 'Right Wing', 'Right Back', 'Right Back', 'Right Back', 'Right Wing Back', 'Left Wing Back', 'Left Back', 'Right Wing Back', 'Right Wing Back', 'Right Wing Back', 'Right Wing Back', 'Right Wing Back']",13.71111111111111
Stopilla Sunzu,Zambia,Lille,Defender,12.0,927.0,2.0,1.0,"['Center Attacking Midfield', 'Left Center Midfield', 'Right Center Back', 'Left Center Back']","['Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Left Center Midfield', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Left Center Back', 'Right Center Back', 'Center Attacking Midfield', 'Right Center Back', 'Left Center Back']",10.3
Stéphan Raheriharimanana,Madagascar,OGC Nice,Midfielder,4.0,81.0,3.0,1.0,"['Right Center Midfield', 'Right Defensive Midfield', 'Left Center Midfield']","['Left Center Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield']",0.9
Stéphane Darbion,France,Troyes,Midfielder,25.0,1605.0,8.0,8.0,"['Right Back', 'Left Center Midfield', 'Left Midfield', 'Center Forward', 'Right Midfield', 'Right Center Midfield', 'Left Wing', 'Center Attacking Midfield', 'Right Center Forward', 'Right Wing']","['Right Midfield', 'Right Wing', 'Right Midfield', 'Right Center Midfield', 'Right Midfield', 'Center Forward', 'Right Midfield', 'Left Midfield', 'Right Midfield', 'Right Midfield', 'Right Wing', 'Center Attacking Midfield', 'Right Midfield', 'Right Wing', 'Right Midfield', 'Right Wing', 'Right Wing', 'Right Midfield', 'Center Attacking Midfield', 'Right Wing', 'Right Midfield', 'Left Midfield', 'Right Midfield', 'Left Midfield', 'Right Midfield', 'Left Center Midfield', 'Right Back', 'Right Midfield', 'Right Wing', 'Right Midfield', 'Right Wing', 'Right Midfield', 'Right Midfield', 'Right Wing', 'Right Midfield', 'Left Midfield', 'Right Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Right Midfield', 'Right Wing', 'Left Wing', 'Right Wing', 'Right Center Forward']",17.833333333333332
Stéphane Ruffier,France,Saint-Étienne,Goalkeeper,37.0,3330.0,0.0,0.0,['Goalkeeper'],"['Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper']",37.0
Stéphane Sparagna,France,Marseille,"Forward, Midfielder, Defender",8.0,255.0,6.0,0.0,"['Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Wing', 'Right Center Back', 'Center Attacking Midfield', 'Right Wing']","['Center Attacking Midfield', 'Right Wing', 'Right Center Back', 'Right Wing', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Left Wing', 'Right Defensive Midfield', 'Right Center Back']",2.8333333333333335
Sullivan Martinet,France,Guingamp,0,0.0,0.0,0.0,0.0,[],[],0.0
Syam Ben Youssef,Tunisia,Caen,Defender,18.0,1517.0,2.0,0.0,"['Center Attacking Midfield', 'Right Center Midfield', 'Right Center Back', 'Left Center Back']","['Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Midfield', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Left Center Back', 'Center Attacking Midfield', 'Left Center Back']",16.855555555555554
Sylvain Armand,France,Rennes,Defender,34.0,2994.0,1.0,1.0,"['Left Back', 'Left Center Back']","['Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back']",33.266666666666666
Sébastien Antoine Luc Salles Lamonge,France,Rennes,Midfielder,3.0,118.0,2.0,1.0,"['Left Center Midfield', 'Left Defensive Midfield', 'Left Wing', 'Right Center Back', 'Center Attacking Midfield']","['Right Center Back', 'Left Defensive Midfield', 'Left Wing', 'Left Defensive Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Left Center Midfield']",1.3111111111111111
Sébastien Corchia,France,Lille,Defender,33.0,2643.0,3.0,4.0,"['Right Back', 'Right Wing Back', 'Right Midfield', 'Left Wing', 'Center Attacking Midfield']","['Right Back', 'Right Back', 'Right Back', 'Right Wing Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Wing Back', 'Right Wing Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Wing Back', 'Right Back', 'Right Back', 'Right Wing Back', 'Right Back', 'Right Midfield', 'Right Back', 'Right Wing Back', 'Right Back', 'Left Wing', 'Right Wing Back', 'Right Back', 'Center Attacking Midfield', 'Right Wing Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back']",29.366666666666667
Sébastien Squillaci,France,Bastia,Defender,30.0,2586.0,2.0,1.0,"['Right Center Midfield', 'Right Center Back', 'Center Back', 'Left Center Back']","['Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Center Back', 'Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Midfield', 'Right Center Back', 'Right Center Back']",28.733333333333334
Sébastien Wüthrich,Switzerland,Montpellier,Forward,1.0,5.0,1.0,0.0,['Left Wing'],['Left Wing'],0.05555555555555555
Theoson Jordan Siebatcheu,United States of America,Stade de Reims,Forward,25.0,917.0,19.0,4.0,"['Right Attacking Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Left Attacking Midfield', 'Center Forward', 'Left Defensive Midfield', 'Left Midfield', 'Right Midfield', 'Left Center Forward', 'Left Wing', 'Center Attacking Midfield', 'Right Center Forward', 'Right Wing', 'Left Center Back']","['Left Center Forward', 'Left Center Back', 'Right Wing', 'Center Attacking Midfield', 'Center Forward', 'Center Attacking Midfield', 'Center Forward', 'Right Wing', 'Right Attacking Midfield', 'Left Attacking Midfield', 'Right Attacking Midfield', 'Right Center Forward', 'Right Midfield', 'Center Forward', 'Left Defensive Midfield', 'Right Center Forward', 'Center Forward', 'Center Attacking Midfield', 'Right Center Forward', 'Right Midfield', 'Center Forward', 'Left Midfield', 'Right Center Forward', 'Right Center Forward', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Center Forward', 'Right Wing', 'Right Center Forward', 'Left Wing', 'Center Forward', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Left Defensive Midfield', 'Left Center Forward', 'Center Forward', 'Left Wing', 'Right Wing', 'Left Center Midfield', 'Right Midfield']",10.188888888888888
Thiago Emiliano da Silva,Brazil,Paris Saint-Germain,Defender,30.0,2625.0,1.0,1.0,"['Right Back', 'Right Center Back', 'Left Center Back']","['Left Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back']",29.166666666666668
Thiago Motta,Italy,Paris Saint-Germain,Midfielder,31.0,2269.0,6.0,10.0,"['Left Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Right Wing']","['Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Left Center Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Left Center Midfield', 'Right Wing', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Right Center Midfield', 'Center Defensive Midfield']",25.211111111111112
Thiago Xavier Rodrigues Corrêa,Brazil,Troyes,Midfielder,16.0,1066.0,3.0,8.0,"['Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Wing', 'Right Center Back', 'Left Center Back']","['Center Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Left Center Back', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Right Center Back', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Wing', 'Center Defensive Midfield']",11.844444444444445
Thibault Giresse,France,Guingamp,Midfielder,25.0,1732.0,5.0,8.0,"['Left Center Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Left Midfield', 'Left Defensive Midfield', 'Left Wing', 'Center Attacking Midfield', 'Right Wing']","['Left Defensive Midfield', 'Right Defensive Midfield', 'Left Midfield', 'Left Midfield', 'Left Midfield', 'Left Wing', 'Left Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Left Midfield', 'Left Wing', 'Left Midfield', 'Left Midfield', 'Left Midfield', 'Left Center Midfield', 'Right Wing', 'Left Midfield', 'Left Midfield', 'Left Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Left Midfield', 'Left Wing', 'Left Wing', 'Left Midfield', 'Left Defensive Midfield', 'Left Midfield', 'Left Defensive Midfield', 'Left Midfield', 'Left Midfield', 'Left Midfield', 'Left Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Left Midfield', 'Left Midfield', 'Left Midfield', 'Left Midfield']",19.244444444444444
Thievy Guivane Bifouma Koulossa,Congo (Brazzaville),Stade de Reims,Forward,14.0,950.0,4.0,6.0,"['Right Attacking Midfield', 'Center Forward', 'Left Center Forward', 'Center Attacking Midfield', 'Right Center Forward', 'Right Wing', 'Left Center Back']","['Right Center Forward', 'Center Forward', 'Left Center Forward', 'Right Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Right Wing', 'Center Forward', 'Center Attacking Midfield', 'Left Center Forward', 'Center Forward', 'Right Wing', 'Right Attacking Midfield', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Center Attacking Midfield', 'Left Center Back', 'Center Forward', 'Right Wing', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Left Center Forward', 'Right Attacking Midfield']",10.555555555555555
Thimotee Taufflieb,France,Paris Saint-Germain,"Midfielder, Defender",1.0,6.0,1.0,0.0,"['Right Center Midfield', 'Right Back']","['Right Back', 'Right Center Midfield']",0.06666666666666667
Thomas Ayasse,France,Troyes,Midfielder,14.0,1025.0,2.0,5.0,"['Right Defensive Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Right Center Midfield']","['Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Left Defensive Midfield']",11.38888888888889
Thomas Biancardini,France,Gazélec Ajaccio,0,0.0,0.0,0.0,0.0,[],[],0.0
Thomas Henry,France,Nantes,"Midfielder, Forward",2.0,39.0,2.0,0.0,"['Center Attacking Midfield', 'Left Center Forward', 'Right Center Midfield', 'Left Wing']","['Center Attacking Midfield', 'Left Wing', 'Right Center Midfield', 'Left Center Forward']",0.43333333333333335
Thomas Lemar,France,AS Monaco,Forward,26.0,1823.0,6.0,10.0,"['Left Center Midfield', 'Right Defensive Midfield', 'Left Midfield', 'Left Defensive Midfield', 'Right Midfield', 'Right Center Midfield', 'Left Wing', 'Center Attacking Midfield', 'Left Back', 'Right Wing']","['Center Attacking Midfield', 'Left Center Midfield', 'Left Midfield', 'Left Wing', 'Left Wing', 'Center Attacking Midfield', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Defensive Midfield', 'Left Wing', 'Center Attacking Midfield', 'Left Wing', 'Left Midfield', 'Center Attacking Midfield', 'Right Midfield', 'Left Wing', 'Right Midfield', 'Center Attacking Midfield', 'Left Wing', 'Left Wing', 'Right Wing', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Left Wing', 'Center Attacking Midfield', 'Left Wing', 'Right Wing', 'Right Midfield', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Left Center Midfield', 'Left Back', 'Left Wing', 'Right Center Midfield', 'Left Midfield', 'Right Midfield', 'Center Attacking Midfield', 'Left Wing', 'Left Wing', 'Center Attacking Midfield']",20.255555555555556
Thomas Mangani,France,Angers,Midfielder,33.0,2568.0,2.0,15.0,"['Left Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield']","['Left Center Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Center Defensive Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Center Defensive Midfield', 'Left Center Midfield', 'Center Defensive Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Center Midfield']",28.533333333333335
