player,country,team,position,match_played,minutes_played,subbed_in,subbed_out,unique_positions_played,positions_played,full_match_equivalents,league
Ron-Robert Zieler,Germany,Hannover 96,Goalkeeper,34.0,3060.0,0.0,0.0,['Goalkeeper'],"['Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper']",34.0,bundesliga
Ronaldo Aparecido Rodrigues,Brazil,Wolfsburg,Defender,29.0,2595.0,0.0,1.0,"['Center Forward', 'Right Center Back']","['Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Center Forward', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back']",28.833333333333332,bundesliga
Ronny Heberson Furtado de Araújo,Brazil,Hertha Berlin,Forward,1.0,32.0,1.0,0.0,"['Center Forward', 'Right Wing']","['Right Wing', 'Center Forward']",0.35555555555555557,bundesliga
Roy Beerens,Netherlands,Hertha Berlin,Midfielder,2.0,134.0,0.0,1.0,"['Center Attacking Midfield', 'Right Midfield']","['Right Midfield', 'Right Midfield', 'Center Attacking Midfield']",1.488888888888889,bundesliga
Rune Almenning Jarstein,Norway,Hertha Berlin,Goalkeeper,29.0,2566.0,1.0,0.0,['Goalkeeper'],"['Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper']",28.511111111111113,bundesliga
Russell Canouse,United States of America,Hoffenheim,Midfielder,1.0,28.0,1.0,0.0,['Center Defensive Midfield'],['Center Defensive Midfield'],0.3111111111111111,bundesliga
Salif Sané,Senegal,Hannover 96,Midfielder,31.0,2755.0,1.0,1.0,"['Left Center Back', 'Center Defensive Midfield', 'Right Center Midfield', 'Right Center Back', 'Right Defensive Midfield', 'Left Defensive Midfield']","['Left Center Back', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Defensive Midfield', 'Right Center Back', 'Right Defensive Midfield', 'Right Center Back', 'Right Center Back', 'Right Center Midfield', 'Center Defensive Midfield', 'Right Center Midfield', 'Center Defensive Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield']",30.61111111111111,bundesliga
Salomon Armand Magloire Kalou,Côte d'Ivoire,Hertha Berlin,Forward,32.0,2526.0,2.0,20.0,"['Left Midfield', 'Right Wing', 'Center Forward', 'Right Center Forward', 'Center Attacking Midfield', 'Left Wing', 'Left Center Forward', 'Right Midfield']","['Center Attacking Midfield', 'Right Wing', 'Right Midfield', 'Left Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Right Center Forward', 'Left Center Forward', 'Center Forward', 'Left Midfield', 'Left Wing', 'Left Center Forward', 'Left Midfield', 'Right Midfield', 'Left Midfield', 'Center Forward', 'Left Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Midfield', 'Center Attacking Midfield', 'Left Center Forward', 'Left Midfield', 'Left Center Forward', 'Right Center Forward', 'Left Midfield', 'Right Midfield', 'Left Midfield', 'Right Midfield', 'Center Forward', 'Left Wing', 'Right Center Forward', 'Left Center Forward', 'Left Wing', 'Right Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Left Center Forward', 'Left Wing', 'Right Wing', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Right Wing', 'Center Forward', 'Left Center Forward', 'Right Midfield', 'Left Center Forward', 'Left Center Forward', 'Left Wing', 'Right Wing', 'Center Attacking Midfield', 'Right Center Forward', 'Left Center Forward', 'Left Midfield', 'Right Center Forward', 'Center Forward']",28.066666666666666,bundesliga
Sambou Yatabaré,Mali,Werder Bremen,Forward,8.0,492.0,2.0,5.0,"['Right Center Midfield', 'Right Wing', 'Right Attacking Midfield', 'Left Wing', 'Right Midfield']","['Right Wing', 'Right Wing', 'Right Wing', 'Right Midfield', 'Right Attacking Midfield', 'Right Attacking Midfield', 'Right Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Right Center Midfield', 'Right Wing', 'Right Center Midfield']",5.466666666666667,bundesliga
Sandro Sirigu,Germany,Darmstadt 98,Midfielder,6.0,135.0,5.0,1.0,"['Right Back', 'Right Wing Back', 'Right Wing', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Right Midfield']","['Center Attacking Midfield', 'Right Wing Back', 'Right Wing', 'Right Defensive Midfield', 'Right Back', 'Right Midfield', 'Right Midfield', 'Right Midfield']",1.5,bundesliga
Sandro Wagner,Germany,Darmstadt 98,Forward,32.0,2501.0,5.0,5.0,"['Right Center Forward', 'Center Forward', 'Center Attacking Midfield', 'Left Center Forward']","['Center Forward', 'Center Forward', 'Center Attacking Midfield', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward']",27.788888888888888,bundesliga
Santiago García,Argentina,Werder Bremen,Defender,29.0,2460.0,0.0,9.0,"['Left Center Back', 'Left Wing Back', 'Left Back']","['Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Center Back', 'Left Back', 'Left Wing Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back']",27.333333333333332,bundesliga
Sascha Burchert,Germany,Hertha Berlin,nan,0.0,0.0,0.0,0.0,[],[],0.0,bundesliga
Sascha Mölders,Germany,Augsburg,Midfielder,4.0,39.0,4.0,0.0,"['Right Defensive Midfield', 'Center Forward', 'Center Attacking Midfield', 'Left Wing', 'Left Center Forward']","['Right Defensive Midfield', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Left Center Forward', 'Left Wing', 'Right Defensive Midfield', 'Center Forward']",0.43333333333333335,bundesliga
Sascha Riether,Germany,Schalke 04,Defender,17.0,1343.0,3.0,0.0,"['Right Wing Back', 'Right Back', 'Right Wing', 'Right Center Back', 'Right Defensive Midfield']","['Right Back', 'Right Back', 'Right Back', 'Right Center Back', 'Right Center Back', 'Right Back', 'Right Center Back', 'Right Back', 'Right Center Back', 'Right Wing Back', 'Right Wing', 'Right Back', 'Right Back', 'Right Center Back', 'Right Back', 'Right Back', 'Right Wing Back', 'Right Back', 'Right Back', 'Right Defensive Midfield', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back']",14.922222222222222,bundesliga
Sead Kolašinac,Bosnia and Herzegovina,Schalke 04,Defender,23.0,1583.0,5.0,3.0,"['Left Center Back', 'Left Midfield', 'Right Defensive Midfield', 'Left Wing Back', 'Center Attacking Midfield', 'Left Wing', 'Left Back', 'Left Defensive Midfield']","['Left Back', 'Right Defensive Midfield', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Wing Back', 'Left Back', 'Left Wing Back', 'Left Back', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Left Wing', 'Left Wing', 'Left Back', 'Left Back', 'Left Center Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Back', 'Left Midfield', 'Left Back']",17.58888888888889,bundesliga
Sebastian Boenisch,Poland,Bayer Leverkusen,Defender,8.0,621.0,1.0,1.0,"['Left Center Back', 'Center Attacking Midfield', 'Right Back', 'Left Back']","['Right Back', 'Left Back', 'Center Attacking Midfield', 'Left Back', 'Left Back', 'Left Back', 'Left Center Back', 'Right Back', 'Left Back', 'Left Back', 'Left Back']",6.9,bundesliga
Sebastian Jung,Germany,Wolfsburg,Defender,11.0,542.0,6.0,0.0,"['Right Center Midfield', 'Right Wing Back', 'Right Back', 'Left Midfield', 'Right Defensive Midfield', 'Right Center Forward', 'Right Midfield']","['Right Back', 'Right Midfield', 'Right Back', 'Right Back', 'Right Defensive Midfield', 'Right Back', 'Right Midfield', 'Right Back', 'Right Defensive Midfield', 'Right Back', 'Right Center Midfield', 'Right Wing Back', 'Right Midfield', 'Right Back', 'Right Back', 'Right Back', 'Right Center Forward', 'Left Midfield']",6.022222222222222,bundesliga
Sebastian Langkamp,Germany,Hertha Berlin,Defender,22.0,1878.0,0.0,2.0,['Right Center Back'],"['Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back']",20.866666666666667,bundesliga
Sebastian Rode,Germany,Bayern Munich,Midfielder,15.0,428.0,12.0,1.0,"['Left Center Back', 'Right Center Midfield', 'Center Defensive Midfield', 'Right Wing', 'Right Center Back', 'Right Defensive Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Right Midfield']","['Left Center Back', 'Right Center Midfield', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Right Center Midfield', 'Center Defensive Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Midfield', 'Left Center Midfield', 'Center Defensive Midfield', 'Right Wing', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Right Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Right Center Back', 'Right Center Midfield', 'Right Center Midfield', 'Left Center Midfield']",4.7555555555555555,bundesliga
Sebastian Rudy,Germany,Hoffenheim,Midfielder,24.0,1833.0,2.0,10.0,"['Right Center Midfield', 'Right Wing Back', 'Right Back', 'Right Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield']","['Left Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Back', 'Right Center Midfield', 'Right Wing Back', 'Right Center Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Midfield', 'Right Midfield', 'Right Midfield', 'Right Midfield', 'Right Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield']",20.366666666666667,bundesliga
Sebastian Stolze,Germany,Wolfsburg,nan,0.0,0.0,0.0,0.0,[],[],0.0,bundesliga
Serdar Taşçı,Germany,Bayern Munich,Defender,3.0,218.0,0.0,2.0,"['Left Center Back', 'Center Back']","['Left Center Back', 'Center Back', 'Left Center Back', 'Left Center Back']",2.422222222222222,bundesliga
Sereso Geoffroy Gonzaroua Dié,Côte d'Ivoire,VfB Stuttgart,Midfielder,23.0,1818.0,0.0,11.0,"['Center Defensive Midfield', 'Right Center Midfield', 'Left Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield']","['Right Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield']",20.2,bundesliga
Seung-Woo Ryu,Korea (South),Bayer Leverkusen,nan,0.0,0.0,0.0,0.0,[],[],0.0,bundesliga
Shawn Parker,Germany,Augsburg,nan,0.0,0.0,0.0,0.0,[],[],0.0,bundesliga
Shinji Kagawa,Japan,Borussia Dortmund,Midfielder,29.0,2169.0,3.0,12.0,"['Right Center Midfield', 'Left Midfield', 'Right Wing', 'Left Center Midfield', 'Center Attacking Midfield', 'Left Wing']","['Left Wing', 'Left Center Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Left Wing', 'Left Center Midfield', 'Right Wing', 'Center Attacking Midfield', 'Right Center Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Center Midfield', 'Left Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Right Wing', 'Center Attacking Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Center Attacking Midfield']",24.1,bundesliga
Sidney Sam,Germany,Schalke 04,Midfielder,2.0,21.0,2.0,0.0,"['Left Center Midfield', 'Center Attacking Midfield']","['Center Attacking Midfield', 'Left Center Midfield', 'Center Attacking Midfield']",0.23333333333333334,bundesliga
Simon Zoller,Germany,FC Köln,Midfielder,24.0,1244.0,10.0,11.0,"['Right Center Midfield', 'Right Back', 'Left Midfield', 'Right Wing', 'Center Forward', 'Left Wing Back', 'Right Attacking Midfield', 'Right Center Forward', 'Center Attacking Midfield', 'Left Wing', 'Left Center Forward', 'Right Midfield']","['Left Wing', 'Left Wing', 'Right Wing', 'Right Center Midfield', 'Right Midfield', 'Right Midfield', 'Right Attacking Midfield', 'Right Attacking Midfield', 'Right Wing', 'Right Wing', 'Left Center Forward', 'Right Back', 'Right Wing', 'Right Center Forward', 'Left Wing Back', 'Center Attacking Midfield', 'Center Forward', 'Right Midfield', 'Right Wing', 'Center Attacking Midfield', 'Right Center Forward', 'Right Midfield', 'Right Wing', 'Center Forward', 'Right Back', 'Right Midfield', 'Right Center Midfield', 'Right Wing', 'Right Midfield', 'Right Back', 'Right Midfield', 'Left Midfield', 'Left Center Forward', 'Right Center Forward', 'Left Center Forward', 'Right Midfield', 'Left Center Forward', 'Right Back', 'Right Midfield']",13.822222222222223,bundesliga
Slobodan Medojević,Serbia,Eintracht Frankfurt,Midfielder,14.0,619.0,8.0,2.0,"['Left Center Back', 'Right Center Midfield', 'Center Defensive Midfield', 'Left Midfield', 'Right Center Back', 'Right Wing', 'Right Defensive Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield']","['Right Center Midfield', 'Center Defensive Midfield', 'Center Attacking Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Center Back', 'Center Defensive Midfield', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Wing', 'Left Center Back', 'Right Center Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Left Midfield', 'Right Center Midfield', 'Left Center Midfield']",6.877777777777778,bundesliga
