player_id;short_name;club_name;age;overall;player_positions;preferred_foot;nationality_name;value_eur;wage_eur;international_reputation
270905;M. Fuseini;Sturm Graz;21;61;ST;Right;Ghana;750.0 k;2999;1
271118;N. Naujoks;Excelsior;21;61;CAM, CM, ST;Right;Netherlands;725.0 k;1999;1
271317;Rafael Fernandes;Arouca;21;61;CB;Right;Portugal;700.0 k;1949;1
271455;S. Quintana;Olimpia;20;61;CM;Left;Paraguay;725.0 k;1499;1
271533;B. Kristensen;Aalesund;21;61;ST, RM;Left;Norway;750.0 k;1749;1
272458;Troncho;SD Eibar;20;61;RM;Left;Spain;725.0 k;1999;1
273030;G. Cabrera;Unión Santa Fe;21;61;LM, RM;Right;Argentina;725.0 k;2999;1
273776;M. Otuali;Borussia Dortmund II;20;61;ST;Right;Nigeria;725.0 k;1849;1
273896;J. Mina;Emelec;21;61;GK;Right;Ecuador;650.0 k;1499;1
273984;E. Bores;Deportivo Cuenca;20;61;GK;Right;Venezuela;625.0 k;1499;1
274132;J. Goicochea;Alianza Lima;18;61;ST, RW;Right;Peru;700.0 k;1499;1
274642;A. Valdés;Ñublense;20;61;CF, ST, LM;Right;Chile;725.0 k;1999;1
275167;J. Pérez Tica;Newell's Old Boys;20;61;ST;Right;Argentina;725.0 k;2999;1
275622;Hormigo;Sevilla;20;61;LB, CB;Left;Spain;675.0 k;3999;1
276173;F. van Breemen;Basel;20;61;CB;Left;Netherlands;675.0 k;2999;1
276349;Tiago Machado;Boavista;19;61;ST;Left;Portugal;725.0 k;2999;1
276370;A. Kvakić;U Craiova 1948;20;61;CB;Right;Bosnia and Herzegovina;675.0 k;2999;1
276490;L. Ibertsberger;Wolfsberger AC;19;61;LB, LWB;Left;Austria;675.0 k;2999;1
276692;A. Gheorghiță;CSM Politehnica Iași;20;61;CF, RW;Right;Romania;725.0 k;1999;1
277598;S. El Hadji Djibril;Sporting Braga;20;61;CDM, CM;Left;Senegal;675.0 k;2999;1
277648;M. Faye;Rizespor;17;61;RW, RM, LW;Right;Senegal;675.0 k;1549;1
278009;H. Mrezigue;Vizela;23;61;CDM;Right;Algeria;675.0 k;1899;1
243216;J. Dunn;HamKam;22;61;CB;Right;Canada;700.0 k;1699;1
244502;W. Pleśnierowicz;Warta Poznań;22;61;CB;Right;Poland;700.0 k;1649;1
246401;F. Hartmann;Sligo Rovers;22;61;RM;Left;Germany;725.0 k;7999;1
246604;C. Kelman;Queens Park Rangers;21;61;ST;Right;United States;750.0 k;3999;1
247820;S. Hanssen;Strømsgodset;22;61;CB;Right;Norway;700.0 k;1749;1
250831;C. Boyce-Clarke;Reading;20;61;GK;Right;Jamaica;625.0 k;1649;1
251016;T. Ahumada;Audax Italiano;22;61;GK;Right;Chile;650.0 k;1499;1
251219;D. Burns;Milton Keynes Dons;20;61;RW;Left;Republic of Ireland;725.0 k;3999;1
251625;U. Eneme-Ella;Angers SCO;22;61;CAM, CM;Right;Gabon;725.0 k;1999;1
253369;J. Persson;Sirius;22;61;CB, RB;Right;Sweden;700.0 k;1749;1
253736;R. Alves;Yverdon Sport;21;61;CAM, LM;Left;Switzerland;725.0 k;1999;1
255056;G. Sardelis;Panathinaikos;22;61;LW, RW;Right;Greece;725.0 k;1499;1
257158;J. Karlsson;Kalmar;22;61;RB, LB, CM;Right;Sweden;700.0 k;1649;1
257811;D. Isac;UTA Arad;22;61;CM, CDM;Right;Romania;725.0 k;1999;1
258239;M. Kochalski;Stal Mielec;22;61;GK;Right;Poland;650.0 k;1499;1
258282;D. Segovia;Independiente;23;61;GK;Right;Uruguay;625.0 k;2999;1
258907;S. Wallner;Zürich;21;61;CB, RB;Right;Switzerland;700.0 k;1999;1
259673;M. Bruns;FC Twente;20;61;CB, CDM;Right;Netherlands;675.0 k;1999;1
260612;V. Karlsson;Varberg BoIS;22;61;RM, RW;Left;Sweden;725.0 k;1649;1
260683;B. Allgeier;Ulm;21;61;RWB, RM;Right;Germany;700.0 k;1499;1
263062;N. Reichmuth;Zürich;21;61;CAM, CM;Left;Switzerland;725.0 k;2999;1
263101;K. Ehibhatiomhan;Reading;20;61;ST;Right;England;725.0 k;1999;1
263388;P. Polykarpou;APOEL;22;61;CDM, CB;Right;Cyprus;700.0 k;1499;1
263436;G. Balzi;Newell's Old Boys;21;61;CM, CAM;Left;Argentina;725.0 k;2999;1
263498;L. Martínez;Talleres Córdoba;21;61;GK;Right;Argentina;650.0 k;1999;1
263844;N. Botić;Western United;21;61;ST;Right;Australia;750.0 k;1649;1
264099;L. Everink;Go Ahead Eagles;22;61;RB;Right;Netherlands;700.0 k;1999;1
264147;N. Palavecino;Estudiantes;20;61;RM;Left;Argentina;725.0 k;2999;1
264435;L. Halangk;Hallescher FC;19;61;RB;Right;Germany;675.0 k;1499;1
265535;R. Meissen;Sparta Rotterdam;21;61;CB;Right;Netherlands;700.0 k;1999;1
265750;F. Wienand;Rot-Weiss Essen;21;61;GK;Right;Germany;650.0 k;1549;1
267785;R. Voisine;Nantes;21;61;CB;Left;France;700.0 k;3999;1
270064;I. Monterisi;Frosinone;21;61;RB, CB;Right;Italy;700.0 k;1999;1
270554;F. Keidel;Ingolstadt;20;61;CM, CDM;Right;Germany;725.0 k;1999;1
270955;N. Quiñónes;Houston Dynamo;20;61;LM, RM;Right;Colombia;725.0 k;1999;1
273611;F. Silvera;Danubio;21;61;LM, LW;Right;Uruguay;725.0 k;1499;1
274119;A. Riquelme;Palestino;19;61;LB;Left;Chile;675.0 k;1499;1
276007;P. Katseris;Catanzaro;21;61;LM, RM;Right;Greece;725.0 k;1599;1
276272;N. Ganaus;Jahn Regensburg;22;61;ST;Right;Germany;750.0 k;1999;1
276413;T. Estevão;Borussia Dortmund II;21;61;GK;Right;Germany;650.0 k;1499;1
276663;J. Wegmann;Hallescher FC;21;61;LB;Left;Germany;700.0 k;1499;1
277652;Jesús Belza;Tenerife;19;61;RB, RM;Right;Spain;675.0 k;1899;1
277827;Kike Bartual;Villarreal;21;61;GK;Right;Spain;650.0 k;2999;1
277842;J. Brandt;Paderborn;20;61;CAM;Left;Germany;725.0 k;3999;1
277958;D. Mamutovic;FSV Mainz 05;22;61;LM, LWB, RM;Left;Germany;725.0 k;4999;1
239772;J. Stolarczyk;Leicester City;22;61;GK;Right;Poland;650.0 k;4999;1
240096;L. Brook;Western Sydney Wanderers;22;61;RM, LM;Left;Australia;725.0 k;2999;1
240420;I. Contreras;Cobresal;21;61;RB, CB;Left;Chile;700.0 k;1549;1
243866;T. Gundelund;Vejle;21;61;RWB;Right;Denmark;700.0 k;1999;1
244224;F. Hammar;Hammarby;22;61;CM, RM;Right;Sweden;725.0 k;1999;1
246467;A. Youssef;Häcken;22;61;CAM, ST;Right;Tunisia;725.0 k;1999;1
247092;A. Abrahamsson;Brommapojkarna;23;61;CB;Right;Sweden;675.0 k;1599;1
247892;A. Alsanati;Sirius;23;61;RW;Left;Iraq;725.0 k;1899;1
251323;E. Voufack;Rot-Weiss Essen;21;61;RB, RM;Right;Germany;700.0 k;1749;1
252450;H. Boyes;Wycombe Wanderers;21;61;LWB, LB;Left;England;700.0 k;4999;1
252884;D. Jefferies;Gillingham;21;61;CM, LM;Right;Wales;725.0 k;3999;1
253428;V. Jaroš;Liverpool;21;61;GK;Right;Czech Republic;650.0 k;7999;1
253974;S. Robertson;Fleetwood Town;21;61;CM, CDM;Left;Scotland;725.0 k;1999;1
254982;M. Adopo;Atalanta;22;61;CM, CDM, CB;Right;France;725.0 k;6999;1
255185;Y. Suzuki;Brøndby;21;61;ST, CAM, LM;Right;Japan;750.0 k;2999;1
256392;A. Kuol;Central Coast Mariners;21;61;ST;Right;Australia;750.0 k;1649;1
256954;J. Sterner;Holstein Kiel;21;61;CM, RWB;Right;Germany;725.0 k;3999;1
257255;B. Pernot;Verl;24;61;CB;Right;Germany;675.0 k;1499;1
260717;H. Lintott;Northampton Town;20;61;RB;Right;England;675.0 k;1999;1
261428;J. Michelbrink;MSV Duisburg;22;61;CAM;Right;Germany;725.0 k;1699;1
261454;M. Traore;Tromsø;23;61;ST;Left;Guinea;725.0 k;1899;1
263922;M. Koné;Le Havre;21;61;GK;Right;Côte d'Ivoire;650.0 k;2999;1
264192;N. Moriah-Welsh;AFC Bournemouth;21;61;CM;Right;Guyana;725.0 k;6999;1
264214;L. Bazzoli;Preußen Münster;22;61;CB, CDM;Right;Germany;700.0 k;1699;1
266525;İ. Çokçalış;Adana Demirspor;23;61;RB;Right;Turkey;700.0 k;2999;1
267588;E. Matus;Audax Italiano;21;61;LB;Left;Chile;700.0 k;1499;1
268466;S. Kalaj;Frosinone;23;61;CB;Right;Albania;675.0 k;2999;1
268751;I. Koutsoupias;Bari 1908;22;61;CM, CDM;Right;Greece;725.0 k;1849;1
268954;J. Gómez;Central Cordoba SdE;23;61;RB;Right;Argentina;700.0 k;2999;1
269725;L. Mouton;Pau;21;61;CM, CDM;Right;France;725.0 k;1999;1
270063;Jair Tavares;Hibernian;22;61;LM, LW;Right;Portugal;725.0 k;1999;1
270096;S. La Vardera;Cosenza;21;61;LB;Left;Italy;700.0 k;1499;1
270371;R. Andrews;Watford;18;61;RB, RWB;Right;England;650.0 k;1999;1
270943;M. Stoppa;Catanzaro;22;61;ST, CF, LW;Right;Italy;750.0 k;1749;1
272578;R. Iriarte;Monagas;19;61;CM, CDM;Right;Venezuela;700.0 k;1499;1
272703;J. Martínez;Metropolitanos;21;61;LM, LWB;Right;Venezuela;725.0 k;1499;1
272825;Geovane Jesus;Dallas;21;61;RB, RWB;Right;Brazil;700.0 k;1999;1
273712;G. Kanellopoulos;HJK;23;61;CM;Right;Greece;725.0 k;1499;1
274105;Manu Silva;Vitória SC;22;61;CB, CDM;Right;Portugal;700.0 k;1999;1
274461;P. Szwedzik;Śląsk Wrocław;21;61;ST, CF;Right;Poland;750.0 k;1999;1
275505;J. Yriarte;SD Eibar;23;61;CM, CDM;Right;Venezuela;725.0 k;2999;1
276367;L. Curda;Paderborn;21;61;RM, CB;Right;Germany;725.0 k;3999;1
276584;J. Richardson;Sandhausen;21;61;CAM;Right;United States;725.0 k;1999;1
276593;Thomas Luciano;Gil Vicente;21;61;RB;Right;Brazil;700.0 k;1999;1
276704;B. Dizdarević;Montpellier;21;61;GK;Right;Bosnia and Herzegovina;650.0 k;2999;1
277370;Ricardo Sousa;Portimonense;22;61;CDM, CM, CB;Right;Portugal;700.0 k;1999;1
277498;J. Assoumou;Troyes;20;61;ST, RW;Right;Mali;725.0 k;1999;1
239371;I. El Maach;FC Twente;23;61;GK;Right;Morocco;625.0 k;1999;1
244707;E. Celebi;Rot-Weiss Essen;23;61;LB;Left;Germany;700.0 k;1949;1
246709;A. Skipper;Sarpsborg 08;23;61;CB;Right;Denmark;675.0 k;1749;1
247120;R. Margaret;RKC Waalwijk;22;61;LM, ST, RM;Right;Netherlands;725.0 k;2999;1
248707;P. Slørdahl;Lillestrøm;22;61;CB;Right;Norway;700.0 k;1849;1
252505;J. Grobelny;Warta Poznań;22;61;GK;Right;Poland;650.0 k;1499;1
252942;G. Borrelli;Brescia;23;61;ST;Right;Italy;725.0 k;2999;1
254514;K. Höög Jansson;Norrköping;22;61;CB, CDM;Left;Sweden;700.0 k;1999;1
260070;G. Torres;Central Cordoba SdE;23;61;ST, LM;Left;Argentina;725.0 k;3999;1
260531;L. Bodnar;Perth Glory;23;61;CDM, CM, CB;Right;Australia;675.0 k;1899;1
262362;J. Mulligan;Dundee;20;61;RB, RM, LM;Right;Scotland;675.0 k;1949;1
262603;A. Fase;ŁKS Łódź;23;61;RW, ST;Right;Netherlands;725.0 k;1999;1
262673;G. Furrer;Freiburg II;22;61;ST, LM;Right;Switzerland;750.0 k;1899;1
264154;S. Visentin;Cittadella;24;61;CB;Right;Argentina;675.0 k;1499;1
264529;F. Schock;VfB Stuttgart;22;61;GK;Right;Germany;650.0 k;2999;1
264685;N. Cissé;Quevilly Rouen;22;61;CB;Left;Mali;700.0 k;1899;1
266390;S. Zawadzki;Columbus Crew;23;61;CB, CDM;Right;United States;675.0 k;1999;1
268552;G. Rendón;Barcelona Guayaquil;21;61;LB;Left;Ecuador;700.0 k;1499;1
269253;J. Marquez;Estudiantes Mérida;19;61;CB, RB;Right;Venezuela;650.0 k;1499;1
269957;P. König;MSV Duisburg;23;61;ST;Right;Germany;725.0 k;1799;1
273665;J. Müller;Schalke 04;22;61;LB, CDM;Left;Germany;700.0 k;2999;1
275081;C. Camarillo;Metropolitanos;20;61;CB;Right;Venezuela;675.0 k;1499;1
275156;N. Rodríguez;César Vallejo;21;61;RM;Right;Peru;725.0 k;1499;1
275181;V. Rivarola;Guaraní;21;61;ST, LW, RW;Left;Paraguay;750.0 k;1499;1
275359;Rikelmi;RWDM;21;61;RW, LW;Right;Brazil;725.0 k;3999;1
276030;A. Ba-Sy;Dunkerque;22;61;ST;Right;France;750.0 k;1999;1
276067;A. Klimek;Widzew Lodz;20;61;LM, RM, LB;Left;Poland;725.0 k;1949;1
276271;T. Eisenhuth;Jahn Regensburg;21;61;CDM, CB, CM;Right;Germany;700.0 k;1749;1
276853;Granados;Mirandés;23;61;LM;Right;Spain;725.0 k;1999;1
276877;K. Lukoszek;Górnik Zabrze;21;61;LM;Left;Poland;725.0 k;1999;1
276923;Hélio Varela;Portimonense;21;61;LM, RM, LW;Right;Portugal;725.0 k;1999;1
277216;M. Bamba;Wolfsberger AC;21;61;ST;Right;Côte d'Ivoire;750.0 k;2999;1
277431;R. Lipinski;Rodez;20;61;LWB, LM;Left;France;675.0 k;1749;1
277675;Jaime Garrido;Alcorcón;20;61;ST;Right;Spain;725.0 k;2999;1
277939;S. Degert;Pau;22;61;ST, LM;Right;France;750.0 k;1999;1
278039;A. Álvarez;Delfin;21;61;RM, CF;Right;Ecuador;725.0 k;1499;1
234096;B. Hvidt;AGF;23;61;CM, CDM;Right;Denmark;650.0 k;2999;1
238170;C. Theoharous;Central Coast Mariners;23;61;LM, RM;Left;Australia;650.0 k;1649;1
238510;T. Luvambo;Guingamp;23;61;RB, RM;Right;France;625.0 k;1999;1
239278;J. Svedberg;Halmstad;24;61;CM;Right;Sweden;650.0 k;1799;1
242229;B. Maher;Derry City;22;61;GK;Right;Republic of Ireland;575.0 k;1499;1
242791;D. Polvara;Aberdeen;23;61;CDM, CM, CAM;Right;United States;625.0 k;1999;1
243845;P. Patterson;Fleetwood Town;22;61;LM, LWB;Left;Scotland;675.0 k;2999;1
247689;Lee Ji Sol;Gangwon;23;61;CB;Right;Korea Republic;600.0 k;1999;1
251165;T. Savin;Accrington Stanley;22;61;GK;Right;England;575.0 k;1999;1
252241;D. Rouyard;Bordeaux;23;61;GK;Right;France;550.0 k;1999;1
252423;F. Waleed;Al Ain;24;61;CDM;Right;United Arab Emirates;625.0 k;1499;1
253016;E. Boahene;Strømsgodset;23;61;RWB;Right;Ghana;625.0 k;1749;1
253712;Apuia;Mumbai City;22;61;CM, CDM;Right;India;675.0 k;1549;1
254496;C. Grant;Milton Keynes Dons;21;61;LW, CM, RW;Right;Republic of Ireland;675.0 k;3999;1
255693;A. Uzodimma;Kayserispor;24;61;CDM, CM, RB;Right;Nigeria;625.0 k;2999;1
255812;J. Lara;Aucas;24;61;GK;Right;Ecuador;550.0 k;1499;1
256156;R. Morínigo;Libertad;24;61;GK;Right;Paraguay;550.0 k;1499;1
256815;K. Hurst;Doncaster Rovers;21;61;LW, LM;Right;England;675.0 k;3999;1
258806;P. Komposch;Hartberg;22;61;CB;Right;Austria;625.0 k;2999;1
259340;A. Mishra;Mumbai City;21;61;LB;Left;India;625.0 k;1499;1
259767;T. Aquilina;Newcastle Jets;22;61;RB, LB;Right;Australia;625.0 k;1499;1
260497;Lee Kang Hyeon;Gwangju;24;61;CDM, CM, CB;Right;Korea Republic;625.0 k;1899;1
260627;E. Moreira;Guaraní;24;61;CM;Right;Paraguay;650.0 k;1499;1
260639;M. Mert;Konyaspor;24;61;CB;Left;Turkey;600.0 k;2999;1
261415;J. Barinaga;Patronato;23;61;CM, CAM;Right;Argentina;650.0 k;2999;1
261969;B. Villalta;Deportivo Binacional;22;61;CB, RB;Right;Peru;625.0 k;1499;1
262039;N. Velupillay;Melbourne Victory;22;61;RM, LM;Right;Australia;675.0 k;1999;1
262226;M. Simba;Brann;23;61;RW;Left;Sweden;650.0 k;1949;1
263445;A. Abdijanovic;Rheindorf Altach;22;61;ST, CF;Right;Austria;675.0 k;2999;1
264367;K. Lopata;Barnsley;21;61;CB;Right;Poland;625.0 k;1999;1
268129;S. Djeffal;Austin;24;61;CM, CDM;Right;France;650.0 k;1999;1
268130;I. Murphy;Cincinnati;23;61;CB, LWB;Left;United States;600.0 k;1999;1
268347;S. Melgar;Palmaflor del Trópico;21;61;ST;Right;Bolivia;675.0 k;1499;1
269623;M. Acosta;Argentinos Juniors;21;61;GK;Right;Argentina;575.0 k;1999;1
270097;V. Garofalo;Brescia;23;61;CM;Right;Italy;650.0 k;1849;1
270514;N. Eichinger;Jahn Regensburg;21;61;ST, RM;Right;Germany;675.0 k;1899;1
270989;N. Djorić;Austria Klagenfurt;23;61;CB;Right;Serbia;600.0 k;1999;1
272891;V. Bergh;Värnamo;23;61;LB;Left;Sweden;625.0 k;1599;1
272917;M. Jelassi;Brommapojkarna;23;61;RWB;Right;Sweden;625.0 k;1599;1
273528;L. Lespinasse;Pau;22;61;ST;Right;France;675.0 k;1999;1
273845;G. Bogado;Rosario Central;21;61;CF, CAM, CM;Right;Paraguay;675.0 k;2999;1
275357;T. Gécé;RWDM;22;61;CDM, CB;Right;Belgium;625.0 k;3999;1
275358;Romildo Del Piage;RWDM;23;61;CM, CB;Right;Brazil;650.0 k;3999;1
276293;A. Tutyškinas;ŁKS Łódź;19;61;LB;Left;Lithuania;600.0 k;1549;1
276456;Kiko Vilas Boas;Gil Vicente;23;61;LB;Left;Portugal;625.0 k;2999;1
276606;P. Lockl;Waldhof Mannheim;22;61;CDM, CM;Left;Germany;625.0 k;1849;1
276876;S. Müller;Freiburg II;22;61;CB, RB;Right;Switzerland;625.0 k;1749;1
277323;S. Hornung;Freiburg II;22;61;GK;Right;Germany;575.0 k;1599;1
277615;R. Müller;MSV Duisburg;23;61;RM;Right;Germany;650.0 k;1699;1
277693;A. Mărginean;Ternana;21;61;CM, CDM, CAM;Right;Romania;675.0 k;2999;1
277696;A. Sersanti;Lecco;21;61;CM, RB, CAM;Right;Italy;675.0 k;1599;1
278070;C. Demir;Hatayspor;22;61;CB;Left;Turkey;625.0 k;2999;1
235532;M. Roseth;Lillestrøm;24;61;CB;Left;Norway;475.0 k;1849;1
235994;D. Amos;Grimsby Town;23;61;LB, LWB;Left;Northern Ireland;475.0 k;2999;1
240504;C. Ojeda;Sarmiento;24;61;LM, LW;Left;Argentina;525.0 k;2999;1
240715;G. Lloyd;Cheltenham Town;23;61;ST;Right;England;525.0 k;2999;1
241382;R. Tulloch;Bradford City;22;61;LM, LW;Right;England;525.0 k;5999;1
241690;M. Wolfe;Barnsley;23;61;CDM, CM;Right;England;475.0 k;2999;1
242223;A. Al Hamdan;Al Hilal;23;61;CF, LM, ST;Right;Saudi Arabia;525.0 k;6999;1
243789;A. Mucolli;Varberg BoIS;24;61;LW;Right;Albania;525.0 k;2999;1
244073;Y. Bangsow;Eintracht Braunschweig;25;61;GK;Right;Germany;400.0 k;2999;1
245440;M. Aruga;Patronato;24;61;LB;Left;Argentina;475.0 k;2999;1
247890;B. Kamwa;Burton Albion;23;61;ST, LW, LM;Right;Cameroon;525.0 k;1999;1
248482;K. Al Dawsari;Al Hilal;24;61;CB, LB;Right;Saudi Arabia;475.0 k;5999;1
248839;J. Young;Swindon Town;21;61;ST;Right;England;525.0 k;3999;1
251516;O. Ashley;Salford City;23;61;CM, CDM;Right;England;525.0 k;3999;1
252237;D. Grözinger;Ulm;24;61;LWB, LM;Left;Germany;475.0 k;1499;1
252771;K. Al Blooshi;Al Ain;24;61;CAM, CM;Right;United Arab Emirates;525.0 k;1499;1
253714;S. Ballet;Winterthur;22;61;LM, RM;Right;Switzerland;525.0 k;1999;1
254259;B. Malula;Yverdon Sport;22;61;CB;Right;Switzerland;475.0 k;1999;1
256004;Á. Preciado;Barcelona Guayaquil;25;61;GK;Right;Ecuador;400.0 k;1499;1
256172;B. Unger;Rapid Wien;24;61;GK;Right;Austria;425.0 k;2999;1
256218;I. May;Austria Klagenfurt;25;61;CDM, RB;Right;Germany;450.0 k;1999;1
256698;J. Lukembila;Paris;23;61;LW, LM, ST;Left;Switzerland;525.0 k;1999;1
257054;R. Bulić;Jahn Regensburg;22;61;CB, CDM;Right;Germany;475.0 k;1849;1
258050;J. Brown;Leyton Orient;22;61;RB, CDM;Right;England;500.0 k;1999;1
260038;D. Martínez;General Caballero JLM;23;61;LM;Left;Paraguay;525.0 k;1499;1
262781;A. Cissoko;Seattle Sounders;23;61;CB;Right;France;475.0 k;1999;1
263134;B. Kukułowicz;Bohemians;22;61;LB, RB;Right;Poland;500.0 k;1549;1
263702;S. Adeniran;Saint Louis City;24;61;ST;Left;United States;525.0 k;1999;1
264392;K. Zedadka;Napoli;23;61;LB, LW, RB;Right;France;475.0 k;6999;1
264664;L. Skraback;Borussia Mönchengladbach;20;61;LM;Right;Germany;500.0 k;3999;1
266173;V. Larsson;Värnamo;23;61;RB, LB, CB;Right;Sweden;475.0 k;1599;1
269935;G. Piñeiro;Estudiantes;22;61;CM;Right;Argentina;525.0 k;2999;1
271149;K. Blommestijn;FC Volendam;23;61;ST;Right;Netherlands;525.0 k;2999;1
271367;T. Cáceres;Patronato;23;61;RM;Right;Argentina;525.0 k;2999;1
272967;D. Al Saed;Sandefjord;24;61;LW;Right;Sweden;525.0 k;1849;1
273891;K. Chaban;Albacete;23;61;LM;Right;Algeria;525.0 k;1999;1
274725;K. Parris;Dynamo Kyiv;23;61;RM;Left;Jamaica;525.0 k;1499;1
275164;J. Poha;Valenciennes;20;61;CB;Right;France;450.0 k;1799;1
275223;R. Jankov;CSM Politehnica Iași;24;61;GK;Right;North Macedonia;425.0 k;1849;1
276429;R. Velasco;VfB Lübeck;21;61;LM;Left;Germany;525.0 k;1599;1
277217;T. Şahin;Rizespor;22;61;RB, RM;Right;Turkey;500.0 k;2999;1
277331;M. Mahop;Annecy;23;61;LB;Left;Cameroon;475.0 k;1899;1
277445;A. Eckmayr;Rheindorf Altach;23;61;GK;Right;Austria;425.0 k;1999;1
277661;André Seruca;Farense;22;61;CDM, CB;Right;Portugal;475.0 k;1899;1
220985;J. Brattberg;Häcken;26;61;GK;Right;Sweden;375.0 k;1999;1
223270;D. Olsson;Varberg BoIS;26;61;GK;Right;Sweden;375.0 k;1549;1
230749;A. Bukhari;Al Ettifaq;26;61;GK;Right;Saudi Arabia;375.0 k;5999;1
231682;T. Heward-Belle;Western United;26;61;GK;Right;Australia;375.0 k;1549;1
234508;C. Singh;Hyderabad;26;61;CB;Right;India;425.0 k;1499;1
234672;O. Kjærgaard;HamKam;24;61;CM, CAM;Right;Denmark;500.0 k;1749;1
235904;E. Agyiri;Randers;25;61;CM;Left;Ghana;475.0 k;2999;1
238843;T. Lebeau;Concarneau;24;61;CM, CAM;Right;France;500.0 k;1899;1
240473;T. Wilson;Shelbourne;23;61;LWB;Left;Republic of Ireland;450.0 k;1499;1
241327;Chen Wei;Shanghai Port;25;61;GK;Right;China PR;375.0 k;3999;1
243092;A. Abdugheni;Changchun Yatai;25;61;RB, RWB;Right;China PR;450.0 k;3999;1
243276;D. Pereira;Sutton United;24;61;RM;Left;England;500.0 k;7999;1
243373;L. Jensen;Lincoln City;24;61;GK;Right;Denmark;400.0 k;1999;1
243827;L. Cass;Port Vale;23;61;CB;Right;England;450.0 k;1999;1
245042;Xu Haoyang;Shanghai Shenhua;24;61;LM, RM;Left;China PR;500.0 k;2999;1
245213;Baba Fernandes;Accrington Stanley;23;61;CB;Right;Guinea Bissau;450.0 k;2999;1
245225;J. Afolabi;Bohemians;23;61;ST;Left;Republic of Ireland;500.0 k;1649;1
245420;H. Salem;Al Tai;25;61;LB, CB;Left;Saudi Arabia;450.0 k;3999;1
245813;A. Al Shammari;Abha;24;61;RW, CAM, CF;Left;Saudi Arabia;500.0 k;2999;1
246849;G. Dorsey;Houston Dynamo;24;61;RB, RM;Right;United States;450.0 k;1999;1
246874;R. Gotts;Barrow;23;61;CAM, CM;Right;England;500.0 k;2999;1
247236;Euclides Cabral;Shelbourne;24;61;RB, LB;Right;Portugal;450.0 k;1499;1
251823;T. Tattermusch;Borussia Dortmund II;22;61;ST;Right;Germany;500.0 k;1949;1
253518;Li Yang;Wuhan Three Towns;25;61;CB;Right;China PR;425.0 k;2999;1
254941;L. Casiani;Caracas;21;61;RB;Right;Venezuela;475.0 k;1499;1
255297;Kim Kang San;Daegu;24;61;CB, RB;Right;Korea Republic;450.0 k;1999;1
258085;Dudu;Werder Bremen;24;61;GK;Right;Germany;400.0 k;2999;1
266028;N. Dahlström;Varberg BoIS;26;61;CB, RWB;Right;Sweden;425.0 k;1699;1
267610;T. Ntsabeleng;Dallas;25;61;CM;Right;South Africa;475.0 k;1999;1
273095;G. Novero;Patronato;24;61;ST;Right;Argentina;500.0 k;3999;1
275182;C. Valencia;Emelec;23;61;CDM, CM;Right;Ecuador;450.0 k;1499;1
275712;N. Lusuena;Yverdon Sport;25;61;CM, CDM;Right;Switzerland;475.0 k;2999;1
276430;L. Sommer;VfB Lübeck;22;61;RB;Right;Germany;475.0 k;1649;1
276495;Talys;Farense;24;61;LB;Left;Brazil;450.0 k;1899;1
276668;E. Lofolomo;Hallescher FC;23;61;CDM, CB, CM;Right;Germany;450.0 k;1549;1
276959;H. Soukouna;Annecy;24;61;CB;Left;France;450.0 k;1899;1
276973;C. Urdl;Hartberg;23;61;RW, LW;Right;Austria;500.0 k;2999;1
277284;A. Yanar;Kasımpaşa;25;61;GK;Right;Turkey;375.0 k;2999;1
231615;K. Gordon;Crawley Town;25;61;RB, RWB;Right;England;425.0 k;2999;1
231914;D. Margush;Western Sydney Wanderers;25;61;GK;Right;Australia;350.0 k;1999;1
233946;Tong Lei;Shandong Taishan;25;61;RB;Right;China PR;425.0 k;3999;1
237714;D. Ingham;Newcastle Jets;24;61;RB, LB, RM;Right;New Zealand;425.0 k;1499;1
238117;A. Davies;Dundalk;24;61;RB;Right;England;425.0 k;1599;1
238995;I. Cameron;Kilmarnock;22;61;ST;Right;Scotland;475.0 k;1999;1
240388;N. Perry;Nashville SC;23;61;LM, ST, CAM;Right;United States;475.0 k;1999;1
240583;C. Lakin;AFC Wimbledon;24;61;CM, CDM;Left;England;475.0 k;1999;1
241379;O. Bailey;Stockport County;23;61;RM, RW;Left;England;475.0 k;3999;1
241646;D. Butterworth;Carlisle United;23;61;CAM, ST, LW;Right;England;475.0 k;1999;1
241900;M. Benger;Verl;24;61;CDM, CM;Right;Germany;425.0 k;1499;1
243107;Cui Lin;Shanghai Shenhua;25;61;LB, RB;Right;China PR;425.0 k;2999;1
243785;T. Russell;Western Sydney Wanderers;23;61;RB;Right;Australia;425.0 k;1999;1
244985;R. Longelo;Accrington Stanley;23;61;LM, RM, LB;Left;England;475.0 k;2999;1
246956;D. Drysdale;Newport County;23;61;CB;Right;England;425.0 k;2999;1
253429;T. Clayton;Swindon Town;22;61;CB;Left;Scotland;425.0 k;2999;1
254192;L. Banegas;The Strongest;27;61;GK;Right;Bolivia;350.0 k;1499;1
259726;L. Rose;Macarthur;24;61;ST, RM, LM;Right;Australia;475.0 k;1899;1
264515;M. Divković;Brøndby;24;61;ST, LWB;Left;Croatia;475.0 k;3999;1
268680;F. Giraudo;Cittadella;24;61;LB, LM;Left;Italy;425.0 k;1499;1
271370;B. Önde;Hatayspor;23;61;ST;Right;Turkey;475.0 k;2999;1
